date,id,farmsName,price,bazaar
2015-03-01,49704,土豆,2.00,广东省广州市江南农副产品市场
2015-03-02,49723,土豆,2.00,广东省广州市江南农副产品市场
2015-03-03,49909,土豆,2.00,广东省广州市江南农副产品市场
2015-03-04,50060,土豆,2.00,广东省广州市江南农副产品市场
2015-03-05,50060,土豆,2.00,广东省广州市江南农副产品市场
2015-03-06,50060,土豆,2.00,广东省广州市江南农副产品市场
2015-03-07,50060,土豆,2.00,广东省广州市江南农副产品市场
2015-03-08,50060,土豆,2.00,广东省广州市江南农副产品市场
2015-03-09,50186,土豆,2.00,广东省广州市江南农副产品市场
2015-03-10,50325,土豆,2.10,广东省广州市江南农副产品市场
2015-03-11,50461,土豆,2.10,广东省广州市江南农副产品市场
2015-03-12,50664,土豆,2.00,广东省广州市江南农副产品市场
2015-03-13,50664,土豆,2.15,广东省广州市江南农副产品市场
2015-03-14,50868,土豆,2.30,广东省广州市江南农副产品市场
2015-03-15,50959,土豆,2.20,广东省广州市江南农副产品市场
2015-03-16,51096,土豆,2.20,广东省广州市江南农副产品市场
2015-03-17,51290,土豆,2.20,广东省广州市江南农副产品市场
2015-03-18,51406,土豆,2.20,广东省广州市江南农副产品市场
2015-03-19,51537,土豆,2.20,广东省广州市江南农副产品市场
2015-03-20,51580,土豆,2.20,广东省广州市江南农副产品市场
2015-03-21,51817,土豆,2.20,广东省广州市江南农副产品市场
2015-03-22,51875,土豆,2.30,广东省广州市江南农副产品市场
2015-03-23,51965,土豆,2.30,广东省广州市江南农副产品市场
2015-03-24,52125,土豆,2.40,广东省广州市江南农副产品市场
2015-03-25,52325,土豆,2.40,广东省广州市江南农副产品市场
2015-03-26,52447,土豆,2.40,广东省广州市江南农副产品市场
2015-03-27,52462,土豆,2.40,广东省广州市江南农副产品市场
2015-03-28,52632,土豆,2.40,广东省广州市江南农副产品市场
2015-03-29,52632,土豆,2.35,广东省广州市江南农副产品市场
2015-03-30,52858,土豆,2.30,广东省广州市江南农副产品市场
2015-03-31,52947,土豆,1.80,广东省广州市江南农副产品市场
2015-04-01,53132,土豆,1.80,广东省广州市江南农副产品市场
2015-04-02,53323,土豆,1.80,广东省广州市江南农副产品市场
2015-04-03,53410,土豆,1.80,广东省广州市江南农副产品市场
2015-04-04,53521,土豆,1.80,广东省广州市江南农副产品市场
2015-04-05,53599,土豆,1.90,广东省广州市江南农副产品市场
2015-04-06,53728,土豆,1.80,广东省广州市江南农副产品市场
2015-04-07,53903,土豆,1.90,广东省广州市江南农副产品市场
2015-04-08,53984,土豆,1.80,广东省广州市江南农副产品市场
2015-04-09,54143,土豆,1.80,广东省广州市江南农副产品市场
2015-04-10,54321,土豆,1.90,广东省广州市江南农副产品市场
2015-04-11,54321,土豆,1.95,广东省广州市江南农副产品市场
2015-04-12,54458,土豆,2.00,广东省广州市江南农副产品市场
2015-04-13,54563,土豆,2.10,广东省广州市江南农副产品市场
2015-04-14,54813,土豆,2.00,广东省广州市江南农副产品市场
2015-04-15,54866,土豆,2.00,广东省广州市江南农副产品市场
2015-04-16,55038,土豆,2.00,广东省广州市江南农副产品市场
2015-04-17,55218,土豆,2.00,广东省广州市江南农副产品市场
2015-04-18,55218,土豆,2.03,广东省广州市江南农副产品市场
2015-04-19,55218,土豆,2.07,广东省广州市江南农副产品市场
2015-04-20,55447,土豆,2.10,广东省广州市江南农副产品市场
2015-04-21,55638,土豆,2.10,广东省广州市江南农副产品市场
2015-04-22,55784,土豆,2.10,广东省广州市江南农副产品市场
2015-04-23,55910,土豆,2.10,广东省广州市江南农副产品市场
2015-04-24,55966,土豆,2.10,广东省广州市江南农副产品市场
2015-04-25,56151,土豆,2.10,广东省广州市江南农副产品市场
2015-04-26,56202,土豆,2.30,广东省广州市江南农副产品市场
2015-04-27,56202,土豆,2.27,广东省广州市江南农副产品市场
2015-04-28,56202,土豆,2.23,广东省广州市江南农副产品市场
2015-04-29,56397,土豆,2.20,广东省广州市江南农副产品市场
2015-04-30,56498,土豆,2.20,广东省广州市江南农副产品市场
2015-05-01,56498,土豆,2.15,广东省广州市江南农副产品市场
2015-05-02,56498,土豆,2.10,广东省广州市江南农副产品市场
2015-05-03,56498,土豆,2.05,广东省广州市江南农副产品市场
2015-05-04,56673,土豆,2.00,广东省广州市江南农副产品市场
2015-05-05,56834,土豆,2.00,广东省广州市江南农副产品市场
2015-05-06,56881,土豆,2.00,广东省广州市江南农副产品市场
2015-05-07,57073,土豆,2.40,广东省广州市江南农副产品市场
2015-05-08,57142,土豆,2.20,广东省广州市江南农副产品市场
2015-05-09,57265,土豆,2.20,广东省广州市江南农副产品市场
2015-05-10,57383,土豆,2.20,广东省广州市江南农副产品市场
2015-05-11,57493,土豆,2.20,广东省广州市江南农副产品市场
2015-05-12,57719,土豆,2.20,广东省广州市江南农副产品市场
2015-05-13,57850,土豆,2.20,广东省广州市江南农副产品市场
2015-05-14,57926,土豆,2.20,广东省广州市江南农副产品市场
2015-05-15,58060,土豆,2.20,广东省广州市江南农副产品市场
2015-05-16,58060,土豆,2.20,广东省广州市江南农副产品市场
2015-05-17,58268,土豆,2.20,广东省广州市江南农副产品市场
2015-05-18,58398,土豆,2.20,广东省广州市江南农副产品市场
2015-05-19,58573,土豆,2.20,广东省广州市江南农副产品市场
2015-05-20,58629,土豆,2.20,广东省广州市江南农副产品市场
2015-05-21,58797,土豆,2.10,广东省广州市江南农副产品市场
2015-05-22,58949,土豆,2.10,广东省广州市江南农副产品市场
2015-05-23,58949,土豆,2.10,广东省广州市江南农副产品市场
2015-05-24,58949,土豆,2.10,广东省广州市江南农副产品市场
2015-05-25,59160,土豆,2.10,广东省广州市江南农副产品市场
2015-05-26,59220,土豆,2.20,广东省广州市江南农副产品市场
2015-05-27,59342,土豆,2.20,广东省广州市江南农副产品市场
2015-05-28,59342,土豆,2.30,广东省广州市江南农副产品市场
2015-05-29,59342,土豆,2.40,广东省广州市江南农副产品市场
2015-05-30,59342,土豆,2.50,广东省广州市江南农副产品市场
2015-05-31,59342,土豆,2.60,广东省广州市江南农副产品市场
2015-06-01,59544,土豆,2.70,广东省广州市江南农副产品市场
2015-06-02,59736,土豆,2.30,广东省广州市江南农副产品市场
2015-06-03,59830,土豆,2.30,广东省广州市江南农副产品市场
2015-06-04,59998,土豆,2.50,广东省广州市江南农副产品市场
2015-06-05,60131,土豆,2.50,广东省广州市江南农副产品市场
2015-06-06,60131,土豆,2.47,广东省广州市江南农副产品市场
2015-06-07,60131,土豆,2.43,广东省广州市江南农副产品市场
2015-06-08,60172,土豆,2.40,广东省广州市江南农副产品市场
2015-06-09,60172,土豆,2.50,广东省广州市江南农副产品市场
2015-06-10,60413,土豆,2.60,广东省广州市江南农副产品市场
2015-06-11,60557,土豆,2.60,广东省广州市江南农副产品市场
2015-06-12,60679,土豆,2.50,广东省广州市江南农副产品市场
2015-06-13,60775,土豆,2.60,广东省广州市江南农副产品市场
2015-06-14,60848,土豆,2.30,广东省广州市江南农副产品市场
2015-06-15,60948,土豆,2.50,广东省广州市江南农副产品市场
2015-06-16,61144,土豆,2.50,广东省广州市江南农副产品市场
2015-06-17,61258,土豆,2.60,广东省广州市江南农副产品市场
2015-06-18,61456,土豆,2.60,广东省广州市江南农副产品市场
2015-06-19,61520,土豆,2.50,广东省广州市江南农副产品市场
2015-06-20,61694,土豆,2.60,广东省广州市江南农副产品市场
2015-06-21,61765,土豆,2.40,广东省广州市江南农副产品市场
2015-06-22,61884,土豆,2.80,广东省广州市江南农副产品市场
2015-06-23,61942,土豆,2.60,广东省广州市江南农副产品市场
2015-06-24,62101,土豆,2.30,广东省广州市江南农副产品市场
2015-06-25,62231,土豆,2.30,广东省广州市江南农副产品市场
2015-06-26,62364,土豆,2.60,广东省广州市江南农副产品市场
2015-06-27,62511,土豆,2.50,广东省广州市江南农副产品市场
2015-06-28,62595,土豆,2.20,广东省广州市江南农副产品市场
2015-06-29,62744,土豆,2.50,广东省广州市江南农副产品市场
2015-06-30,62796,土豆,2.60,广东省广州市江南农副产品市场
2015-07-01,62977,土豆,2.20,广东省广州市江南农副产品市场
2015-07-02,62977,土豆,2.33,广东省广州市江南农副产品市场
2015-07-03,62977,土豆,2.47,广东省广州市江南农副产品市场
2015-07-04,63102,土豆,2.60,广东省广州市江南农副产品市场
2015-07-05,63223,土豆,2.50,广东省广州市江南农副产品市场
2015-07-06,63427,土豆,2.50,广东省广州市江南农副产品市场
2015-07-07,63544,土豆,2.60,广东省广州市江南农副产品市场
2015-07-08,63696,土豆,2.50,广东省广州市江南农副产品市场
2015-07-09,63799,土豆,2.40,广东省广州市江南农副产品市场
2015-07-10,63936,土豆,2.40,广东省广州市江南农副产品市场
2015-07-11,64029,土豆,2.40,广东省广州市江南农副产品市场
2015-07-12,64161,土豆,2.60,广东省广州市江南农副产品市场
2015-07-13,64244,土豆,2.50,广东省广州市江南农副产品市场
2015-07-14,64449,土豆,2.30,广东省广州市江南农副产品市场
2015-07-15,64544,土豆,2.30,广东省广州市江南农副产品市场
2015-07-16,64641,土豆,2.60,广东省广州市江南农副产品市场
2015-07-17,64863,土豆,2.60,广东省广州市江南农副产品市场
2015-07-18,64959,土豆,2.40,广东省广州市江南农副产品市场
2015-07-19,65007,土豆,2.60,广东省广州市江南农副产品市场
2015-07-20,65130,土豆,2.30,广东省广州市江南农副产品市场
2015-07-21,65242,土豆,2.30,广东省广州市江南农副产品市场
2015-07-22,65433,土豆,2.60,广东省广州市江南农副产品市场
2015-07-23,65505,土豆,2.80,广东省广州市江南农副产品市场
2015-07-24,65702,土豆,3.00,广东省广州市江南农副产品市场
2015-07-25,65773,土豆,3.00,广东省广州市江南农副产品市场
2015-07-26,65905,土豆,3.00,广东省广州市江南农副产品市场
2015-07-27,65969,土豆,2.50,广东省广州市江南农副产品市场
2015-07-28,66120,土豆,2.30,广东省广州市江南农副产品市场
2015-07-29,66259,土豆,2.50,广东省广州市江南农副产品市场
2015-07-30,66387,土豆,2.50,广东省广州市江南农副产品市场
2015-07-31,66552,土豆,2.50,广东省广州市江南农副产品市场
2015-08-01,66605,土豆,2.30,广东省广州市江南农副产品市场
2015-08-02,66734,土豆,2.40,广东省广州市江南农副产品市场
2015-08-03,66888,土豆,2.20,广东省广州市江南农副产品市场
2015-08-04,66991,土豆,2.20,广东省广州市江南农副产品市场
2015-08-05,67130,土豆,2.40,广东省广州市江南农副产品市场
2015-08-06,67277,土豆,2.40,广东省广州市江南农副产品市场
2015-08-07,67357,土豆,2.30,广东省广州市江南农副产品市场
2015-08-08,67532,土豆,2.20,广东省广州市江南农副产品市场
2015-08-09,67617,土豆,2.00,广东省广州市江南农副产品市场
2015-08-10,67729,土豆,2.00,广东省广州市江南农副产品市场
2015-08-11,67854,土豆,2.00,广东省广州市江南农副产品市场
2015-08-12,67971,土豆,2.50,广东省广州市江南农副产品市场
2015-08-13,67971,土豆,2.40,广东省广州市江南农副产品市场
2015-08-14,68086,土豆,2.30,广东省广州市江南农副产品市场
2015-08-15,68154,土豆,2.30,广东省广州市江南农副产品市场
2015-08-16,68300,土豆,2.50,广东省广州市江南农副产品市场
2015-08-17,68434,土豆,2.50,广东省广州市江南农副产品市场
2015-08-18,68564,土豆,2.50,广东省广州市江南农副产品市场
2015-08-19,68630,土豆,2.50,广东省广州市江南农副产品市场
2015-08-20,68765,土豆,2.60,广东省广州市江南农副产品市场
2015-08-21,68920,土豆,2.50,广东省广州市江南农副产品市场
2015-08-22,69029,土豆,2.60,广东省广州市江南农副产品市场
2015-08-23,69119,土豆,2.50,广东省广州市江南农副产品市场
2015-08-24,69272,土豆,2.50,广东省广州市江南农副产品市场
2015-08-25,69320,土豆,2.50,广东省广州市江南农副产品市场
2015-08-26,69504,土豆,2.60,广东省广州市江南农副产品市场
2015-08-27,69630,土豆,2.50,广东省广州市江南农副产品市场
2015-08-28,69763,土豆,2.30,广东省广州市江南农副产品市场
2015-08-29,69823,土豆,2.40,广东省广州市江南农副产品市场
2015-08-30,69914,土豆,2.30,广东省广州市江南农副产品市场
2015-08-31,70035,土豆,2.30,广东省广州市江南农副产品市场
2015-09-01,70210,土豆,2.30,广东省广州市江南农副产品市场
2015-09-02,70337,土豆,2.10,广东省广州市江南农副产品市场
2015-09-03,70384,土豆,2.10,广东省广州市江南农副产品市场
2015-09-04,70509,土豆,2.20,广东省广州市江南农副产品市场
2015-09-05,70608,土豆,2.10,广东省广州市江南农副产品市场
2015-09-06,70728,土豆,2.10,广东省广州市江南农副产品市场
2015-09-07,70762,土豆,2.10,广东省广州市江南农副产品市场
2015-09-08,70921,土豆,2.10,广东省广州市江南农副产品市场
2015-09-09,71132,土豆,2.10,广东省广州市江南农副产品市场
2015-09-10,71213,土豆,2.30,广东省广州市江南农副产品市场
2015-09-11,71392,土豆,2.30,广东省广州市江南农副产品市场
2015-09-12,71459,土豆,2.30,广东省广州市江南农副产品市场
2015-09-13,71511,土豆,2.30,广东省广州市江南农副产品市场
2015-09-14,71681,土豆,2.30,广东省广州市江南农副产品市场
2015-09-15,71856,土豆,2.30,广东省广州市江南农副产品市场
2015-09-16,71989,土豆,2.30,广东省广州市江南农副产品市场
2015-09-17,72123,土豆,2.00,广东省广州市江南农副产品市场
2015-09-18,72241,土豆,2.00,广东省广州市江南农副产品市场
2015-09-19,72289,土豆,2.00,广东省广州市江南农副产品市场
2015-09-20,72385,土豆,2.00,广东省广州市江南农副产品市场
2015-09-21,72479,土豆,2.00,广东省广州市江南农副产品市场
2015-09-22,72621,土豆,2.00,广东省广州市江南农副产品市场
2015-09-23,72858,土豆,2.00,广东省广州市江南农副产品市场
2015-09-24,72980,土豆,2.00,广东省广州市江南农副产品市场
2015-09-25,73093,土豆,2.00,广东省广州市江南农副产品市场
2015-09-26,73183,土豆,2.00,广东省广州市江南农副产品市场
2015-09-27,73237,土豆,2.20,广东省广州市江南农副产品市场
2015-09-28,73329,土豆,2.20,广东省广州市江南农副产品市场
2015-09-29,73528,土豆,2.00,广东省广州市江南农副产品市场
2015-09-30,73678,土豆,2.00,广东省广州市江南农副产品市场
2015-10-01,73790,土豆,2.00,广东省广州市江南农副产品市场
2015-10-02,73873,土豆,1.90,广东省广州市江南农副产品市场
2015-10-03,73916,土豆,2.00,广东省广州市江南农副产品市场
2015-10-04,74010,土豆,2.00,广东省广州市江南农副产品市场
2015-10-05,74154,土豆,1.90,广东省广州市江南农副产品市场
2015-10-06,74190,土豆,2.00,广东省广州市江南农副产品市场
2015-10-07,74320,土豆,1.90,广东省广州市江南农副产品市场
2015-10-08,74432,土豆,2.00,广东省广州市江南农副产品市场
2015-10-09,74586,土豆,1.90,广东省广州市江南农副产品市场
2015-10-10,74757,土豆,1.80,广东省广州市江南农副产品市场
2015-10-11,74828,土豆,1.80,广东省广州市江南农副产品市场
2015-10-12,74929,土豆,1.90,广东省广州市江南农副产品市场
2015-10-13,75042,土豆,1.80,广东省广州市江南农副产品市场
2015-10-14,75079,土豆,1.90,广东省广州市江南农副产品市场
2015-10-15,75268,土豆,1.80,广东省广州市江南农副产品市场
2015-10-16,75335,土豆,1.90,广东省广州市江南农副产品市场
2015-10-17,75446,土豆,1.90,广东省广州市江南农副产品市场
2015-10-18,75595,土豆,1.90,广东省广州市江南农副产品市场
2015-10-19,75682,土豆,2.00,广东省广州市江南农副产品市场
2015-10-20,75782,土豆,2.00,广东省广州市江南农副产品市场
2015-10-21,75924,土豆,2.00,广东省广州市江南农副产品市场
2015-10-22,76039,土豆,2.00,广东省广州市江南农副产品市场
2015-10-23,76178,土豆,2.00,广东省广州市江南农副产品市场
2015-10-24,76298,土豆,2.00,广东省广州市江南农副产品市场
2015-10-25,76345,土豆,2.00,广东省广州市江南农副产品市场
2015-10-26,76521,土豆,1.90,广东省广州市江南农副产品市场
2015-10-27,76570,土豆,2.00,广东省广州市江南农副产品市场
2015-10-28,76750,土豆,2.00,广东省广州市江南农副产品市场
2015-10-29,76910,土豆,1.90,广东省广州市江南农副产品市场
2015-10-30,77026,土豆,1.90,广东省广州市江南农副产品市场
2015-10-31,77153,土豆,1.90,广东省广州市江南农副产品市场
2015-11-01,77235,土豆,1.90,广东省广州市江南农副产品市场
2015-11-02,77346,土豆,1.90,广东省广州市江南农副产品市场
2015-11-03,77490,土豆,1.90,广东省广州市江南农副产品市场
2015-11-04,77643,土豆,1.90,广东省广州市江南农副产品市场
2015-11-05,77703,土豆,1.90,广东省广州市江南农副产品市场
2015-11-06,77898,土豆,1.90,广东省广州市江南农副产品市场
2015-11-07,78012,土豆,1.90,广东省广州市江南农副产品市场
2015-11-08,78017,土豆,1.90,广东省广州市江南农副产品市场
2015-11-09,78163,土豆,1.90,广东省广州市江南农副产品市场
2015-11-10,78274,土豆,1.90,广东省广州市江南农副产品市场
2015-11-11,78401,土豆,1.90,广东省广州市江南农副产品市场
2015-11-12,78559,土豆,1.90,广东省广州市江南农副产品市场
2015-11-13,78718,土豆,1.90,广东省广州市江南农副产品市场
2015-11-14,78774,土豆,2.00,广东省广州市江南农副产品市场
2015-11-15,78860,土豆,2.00,广东省广州市江南农副产品市场
2015-11-16,79043,土豆,2.00,广东省广州市江南农副产品市场
2015-11-17,79118,土豆,2.00,广东省广州市江南农副产品市场
2015-11-18,79239,土豆,2.00,广东省广州市江南农副产品市场
2015-11-19,79465,土豆,2.00,广东省广州市江南农副产品市场
2015-11-20,79516,土豆,2.00,广东省广州市江南农副产品市场
2015-11-21,79670,土豆,2.00,广东省广州市江南农副产品市场
2015-11-22,79788,土豆,2.00,广东省广州市江南农副产品市场
2015-11-23,79911,土豆,2.00,广东省广州市江南农副产品市场
2015-11-24,80019,土豆,1.90,广东省广州市江南农副产品市场
2015-11-25,80094,土豆,1.90,广东省广州市江南农副产品市场
2015-11-26,80211,土豆,1.90,广东省广州市江南农副产品市场
2015-11-27,80345,土豆,1.90,广东省广州市江南农副产品市场
2015-11-28,80505,土豆,1.90,广东省广州市江南农副产品市场
2015-11-29,80551,土豆,1.90,广东省广州市江南农副产品市场
2015-11-30,80669,土豆,1.90,广东省广州市江南农副产品市场
2015-12-01,80786,土豆,1.90,广东省广州市江南农副产品市场
2015-12-02,80900,土豆,1.90,广东省广州市江南农副产品市场
2015-12-03,81060,土豆,1.50,广东省广州市江南农副产品市场
2015-12-04,81188,土豆,1.40,广东省广州市江南农副产品市场
2015-12-05,81300,土豆,1.30,广东省广州市江南农副产品市场
2015-12-06,81424,土豆,1.40,广东省广州市江南农副产品市场
2015-12-07,81539,土豆,1.30,广东省广州市江南农副产品市场
2015-12-08,81641,土豆,1.50,广东省广州市江南农副产品市场
2015-12-09,81772,土豆,1.40,广东省广州市江南农副产品市场
2015-12-10,81931,土豆,1.70,广东省广州市江南农副产品市场
2015-12-11,82018,土豆,1.80,广东省广州市江南农副产品市场
2015-12-12,82167,土豆,1.90,广东省广州市江南农副产品市场
2015-12-13,82226,土豆,1.90,广东省广州市江南农副产品市场
2015-12-14,82392,土豆,2.00,广东省广州市江南农副产品市场
2015-12-15,82437,土豆,2.10,广东省广州市江南农副产品市场
2015-12-16,82606,土豆,2.10,广东省广州市江南农副产品市场
2015-12-17,82682,土豆,2.00,广东省广州市江南农副产品市场
2015-12-18,82866,土豆,2.00,广东省广州市江南农副产品市场
2015-12-19,83013,土豆,2.00,广东省广州市江南农副产品市场
2015-12-20,83047,土豆,2.00,广东省广州市江南农副产品市场
2015-12-21,83138,土豆,2.00,广东省广州市江南农副产品市场
2015-12-22,83299,土豆,2.00,广东省广州市江南农副产品市场
2015-12-23,83449,土豆,2.00,广东省广州市江南农副产品市场
2015-12-24,83591,土豆,2.00,广东省广州市江南农副产品市场
2015-12-25,83634,土豆,2.00,广东省广州市江南农副产品市场
2015-12-26,83779,土豆,2.00,广东省广州市江南农副产品市场
2015-12-27,83939,土豆,2.00,广东省广州市江南农副产品市场
2015-12-28,83960,土豆,2.00,广东省广州市江南农副产品市场
2015-12-29,84137,土豆,2.00,广东省广州市江南农副产品市场
2015-12-30,84285,土豆,2.00,广东省广州市江南农副产品市场
2015-12-31,84369,土豆,2.00,广东省广州市江南农副产品市场
2016-01-01,84554,土豆,2.10,广东省广州市江南农副产品市场
2016-01-02,84578,土豆,2.10,广东省广州市江南农副产品市场
2016-01-03,84665,土豆,2.10,广东省广州市江南农副产品市场
2016-01-04,84747,土豆,2.10,广东省广州市江南农副产品市场
2016-01-05,84980,土豆,2.10,广东省广州市江南农副产品市场
2016-01-06,85056,土豆,2.10,广东省广州市江南农副产品市场
2016-01-07,85161,土豆,2.10,广东省广州市江南农副产品市场
2016-01-08,85354,土豆,2.10,广东省广州市江南农副产品市场
2016-01-09,85468,土豆,2.10,广东省广州市江南农副产品市场
2016-01-10,85567,土豆,2.10,广东省广州市江南农副产品市场
2016-01-11,85588,土豆,2.10,广东省广州市江南农副产品市场
2016-01-12,85776,土豆,2.10,广东省广州市江南农副产品市场
2016-01-13,85893,土豆,2.10,广东省广州市江南农副产品市场
2016-01-14,86020,土豆,2.00,广东省广州市江南农副产品市场
2016-01-15,86195,土豆,2.00,广东省广州市江南农副产品市场
2016-01-16,86308,土豆,2.00,广东省广州市江南农副产品市场
2016-01-17,86360,土豆,2.00,广东省广州市江南农副产品市场
2016-01-18,86479,土豆,2.00,广东省广州市江南农副产品市场
2016-01-19,86586,土豆,2.00,广东省广州市江南农副产品市场
2016-01-20,86717,土豆,2.00,广东省广州市江南农副产品市场
2016-01-21,86913,土豆,2.00,广东省广州市江南农副产品市场
2016-01-22,87054,土豆,2.00,广东省广州市江南农副产品市场
2016-01-23,87170,土豆,2.00,广东省广州市江南农副产品市场
2016-01-24,87210,土豆,2.20,广东省广州市江南农副产品市场
2016-01-25,87285,土豆,2.20,广东省广州市江南农副产品市场
2016-01-26,87420,土豆,2.20,广东省广州市江南农副产品市场
2016-01-27,87550,土豆,2.20,广东省广州市江南农副产品市场
2016-01-28,87686,土豆,2.20,广东省广州市江南农副产品市场
2016-01-29,87809,土豆,2.20,广东省广州市江南农副产品市场
2016-01-30,87905,土豆,2.20,广东省广州市江南农副产品市场
2016-01-31,88016,土豆,2.20,广东省广州市江南农副产品市场
2016-02-01,88190,土豆,2.10,广东省广州市江南农副产品市场
2016-02-02,88297,土豆,2.20,广东省广州市江南农副产品市场
2016-02-03,88452,土豆,2.10,广东省广州市江南农副产品市场
2016-02-04,88522,土豆,2.50,广东省广州市江南农副产品市场
2016-02-05,88697,土豆,2.50,广东省广州市江南农副产品市场
2016-02-06,88765,土豆,2.50,广东省广州市江南农副产品市场
2016-02-07,88843,土豆,2.50,广东省广州市江南农副产品市场
2016-02-08,88928,土豆,3.00,广东省广州市江南农副产品市场
2016-02-09,88937,土豆,2.90,广东省广州市江南农副产品市场
2016-02-10,89014,土豆,3.00,广东省广州市江南农副产品市场
2016-02-11,89038,土豆,3.00,广东省广州市江南农副产品市场
2016-02-12,89113,土豆,3.00,广东省广州市江南农副产品市场
2016-02-13,89177,土豆,2.70,广东省广州市江南农副产品市场
2016-02-14,89259,土豆,2.60,广东省广州市江南农副产品市场
2016-02-15,89370,土豆,2.50,广东省广州市江南农副产品市场
2016-02-16,89515,土豆,2.50,广东省广州市江南农副产品市场
2016-02-17,89605,土豆,2.50,广东省广州市江南农副产品市场
2016-02-18,89690,土豆,2.60,广东省广州市江南农副产品市场
2016-02-19,89823,土豆,2.80,广东省广州市江南农副产品市场
2016-02-20,89922,土豆,2.50,广东省广州市江南农副产品市场
2016-02-21,89993,土豆,2.80,广东省广州市江南农副产品市场
2016-02-22,90142,土豆,2.60,广东省广州市江南农副产品市场
2016-02-23,90142,土豆,2.65,广东省广州市江南农副产品市场
2016-02-24,90372,土豆,2.70,广东省广州市江南农副产品市场
2016-02-25,90529,土豆,2.50,广东省广州市江南农副产品市场
2016-02-26,90635,土豆,2.50,广东省广州市江南农副产品市场
2016-02-27,90762,土豆,2.50,广东省广州市江南农副产品市场
2016-02-28,90838,土豆,2.50,广东省广州市江南农副产品市场
2016-02-29,90904,土豆,2.50,广东省广州市江南农副产品市场
2016-03-01,91132,土豆,2.50,广东省广州市江南农副产品市场
2016-03-02,91228,土豆,2.60,广东省广州市江南农副产品市场
2016-03-03,91295,土豆,2.80,广东省广州市江南农副产品市场
2016-03-04,91472,土豆,2.90,广东省广州市江南农副产品市场
2016-03-05,91556,土豆,2.80,广东省广州市江南农副产品市场
2016-03-06,91655,土豆,2.80,广东省广州市江南农副产品市场
2016-03-07,91783,土豆,2.90,广东省广州市江南农副产品市场
2016-03-08,91888,土豆,2.60,广东省广州市江南农副产品市场
2016-03-09,92087,土豆,2.60,广东省广州市江南农副产品市场
2016-03-10,92208,土豆,2.80,广东省广州市江南农副产品市场
2016-03-11,92302,土豆,2.80,广东省广州市江南农副产品市场
2016-03-12,92359,土豆,2.80,广东省广州市江南农副产品市场
2016-03-13,92475,土豆,2.60,广东省广州市江南农副产品市场
2016-03-14,92656,土豆,2.60,广东省广州市江南农副产品市场
2016-03-15,92766,土豆,2.80,广东省广州市江南农副产品市场
2016-03-16,92796,土豆,2.80,广东省广州市江南农副产品市场
2016-03-17,92934,土豆,2.90,广东省广州市江南农副产品市场
2016-03-18,93107,土豆,2.90,广东省广州市江南农副产品市场
2016-03-19,93107,土豆,2.85,广东省广州市江南农副产品市场
2016-03-20,93292,土豆,2.80,广东省广州市江南农副产品市场
2016-03-21,93356,土豆,2.80,广东省广州市江南农副产品市场
2016-03-22,93539,土豆,2.80,广东省广州市江南农副产品市场
2016-03-23,93661,土豆,2.80,广东省广州市江南农副产品市场
2016-03-24,93687,土豆,2.80,广东省广州市江南农副产品市场
2016-03-25,93921,土豆,2.80,广东省广州市江南农副产品市场
2016-03-26,93921,土豆,2.87,广东省广州市江南农副产品市场
2016-03-27,93921,土豆,2.93,广东省广州市江南农副产品市场
2016-03-28,93948,土豆,3.00,广东省广州市江南农副产品市场
2016-03-29,94086,土豆,3.00,广东省广州市江南农副产品市场
2016-03-30,94257,土豆,2.90,广东省广州市江南农副产品市场
2016-03-31,94382,土豆,3.00,广东省广州市江南农副产品市场
2016-04-01,94571,土豆,3.00,广东省广州市江南农副产品市场
2016-04-02,94670,土豆,3.00,广东省广州市江南农副产品市场
2016-04-03,94762,土豆,3.00,广东省广州市江南农副产品市场
2016-04-04,94800,土豆,3.20,广东省广州市江南农副产品市场
2016-04-05,94913,土豆,3.00,广东省广州市江南农副产品市场
2016-04-06,95022,土豆,3.00,广东省广州市江南农副产品市场
2016-04-07,95257,土豆,3.00,广东省广州市江南农副产品市场
2016-04-08,95292,土豆,2.90,广东省广州市江南农副产品市场
2016-04-09,95463,土豆,2.90,广东省广州市江南农副产品市场
2016-04-10,95563,土豆,2.90,广东省广州市江南农副产品市场
2016-04-11,95644,土豆,3.00,广东省广州市江南农副产品市场
2016-04-12,95760,土豆,3.00,广东省广州市江南农副产品市场
2016-04-13,95949,土豆,2.90,广东省广州市江南农副产品市场
2016-04-14,95968,土豆,3.20,广东省广州市江南农副产品市场
2016-04-15,96137,土豆,3.20,广东省广州市江南农副产品市场
2016-04-16,96279,土豆,3.20,广东省广州市江南农副产品市场
2016-04-17,96330,土豆,3.50,广东省广州市江南农副产品市场
2016-04-18,96497,土豆,3.30,广东省广州市江南农副产品市场
2016-04-19,96676,土豆,3.30,广东省广州市江南农副产品市场
2016-04-20,96721,土豆,3.30,广东省广州市江南农副产品市场
2016-04-21,96865,土豆,3.30,广东省广州市江南农副产品市场
2016-04-22,96986,土豆,3.40,广东省广州市江南农副产品市场
2016-04-23,97147,土豆,3.50,广东省广州市江南农副产品市场
2016-04-24,97221,土豆,3.50,广东省广州市江南农副产品市场
2016-04-25,97292,土豆,3.50,广东省广州市江南农副产品市场
2016-04-26,97462,土豆,3.50,广东省广州市江南农副产品市场
