tag,content
两岸,近期台湾进口鸡蛋乱象可谓是层出不穷引发舆论对台当局农业事务主管部门的诸多声讨和质疑该部门负责人陈吉仲日晚间请辞随后获准于日正式生效图为陈吉仲日出席活动的照片来源中时新闻网亿颗鸡蛋的传奇经历今年月至月约亿颗鸡蛋从巴西土耳其等地漂洋过海来到台湾它们有经洗选后直接上架售卖被加工为液蛋将蛋壳去除后得到蛋白和蛋黄的产品水煮蛋和卤蛋等还有近四成约万颗已经耗损或到期在这亿颗进口蛋之中超过万颗由一家注册资本仅万元新台币下同领取了亿元高额补助的小公司进口还有部分被抽检出超标的致癌物质除此之外保质期被误标与本地蛋混合被加工为液蛋产地被虚假标示也都是这些进口蛋近日频繁经历的事情各县市校园饭店烘焙店民众的餐桌以及堆肥处理厂都是它们的归宿此事在台湾引发社会舆论哗然进口鸡蛋争议始末今年初春台湾出现鸡蛋短缺民进党当局月起以专案形式执行有关进口计划并投入大笔预算补贴企业进口鸡蛋截至月已进口带壳蛋逾亿颗其中注册资本额万元的超思公司进口的鸡蛋数量占专案总数六成拿到了亿元补贴有民意代表披露台食药署在月曾查出该公司进口的巴西鸡蛋内含有致癌物此事曝光后引发舆论高度关注由微小公司承担如此重大进口案极不合常理完全不把农民产业市场和消费者放在眼里台当局农业事务主管部门不得不出面回应接连发布新闻稿还召开记者会辩护称这家小公司接单能力强报价便宜还表扬该公司将一批原本从巴西卖到日本的鸡蛋抢过来立了功近日这批重金补贴的巴西进口鸡蛋又被曝出保质期遭到更改临期或已过期的鸡蛋保质期被标为月初当局农业事务主管部门声称是业者标错早在今年月该部门表示进口鸡蛋保质期可达天后又称天现再次改口为天有岛内媒体人指出从民进党处理超思的态度看幕后一定有问题还有网友说与民进党亲近的绿友友们轻松拿到资源做生意面对重重黑幕和食品安全隐患台湾民众不敢吃进口蛋了于是进口蛋过剩而本地产的鸡蛋供应吃紧开始涨价有蛋品公司混合进口蛋和本地蛋加工制成液蛋产地却标为台湾多家学校和食品业者在不知情的情况下使用了问题液蛋再度引起民众对食品安全的焦虑和担忧民众恐慌负责人却溜之大吉即将到来的中秋节是糕饼业销售旺季对鸡蛋的需求量极大而过期鸡蛋混产地液蛋流入市场引发了台湾民众的恐慌情绪万颗进口蛋的损耗也造成了大量浪费从超思公司勾结丑闻到全台食品安全危机进口蛋风波愈演愈烈陈吉仲号曾口头请辞却获慰留在舆论压力下其日再度请辞才被批准今年月台农委会改制为所谓农业部他曾是任期最长的农委会主委却只做了天所谓农业部部长任期内陈吉仲曾因蛋荒开放莱猪班班吃石斑跳票等争议遭到舆论批评他在辞职前竟还嘴硬表示进口鸡蛋这个政策是让消费者与农民都受惠的最好政策中国国民党籍民意代表赖士葆认为陈吉仲是为了躲避日作专案报告才选择在此时拍屁股走人但鸡蛋争议并未因此减少他指出民进党当局至今还不清楚何谓民之所欲更不清楚民怨所在台中华日报有社论文章表示台湾的鸡蛋之乱已非一朝一夕究其问题根源绝对在于台当局农业事务主管部门台湾缺蛋估计会持续到今年底或明年初针对万颗鸡蛋将被制成堆肥台湾大学农业经济学系教授雷立芬说农业事务主管部门在民众对进口鸡蛋需求的预测上完全失准导致鸡蛋过剩浪费公帑台工商时报日社论指出进口鸡蛋争议显示出当局颟顸无能贪污腐败不负责任撒谎造假罔顾农民利益与百姓健康如此冷血的民进党早已遭到民众唾弃陈吉仲辞职了那台湾鸡蛋风波结束了吗答案显然是否定的编辑高雅曼责编彭大伟中新社微信公众号画中画广告画中画广告编辑姓名编辑张燕玲编辑姓名
两岸,中新社上海月日电题上海首位台籍社工在工作中收获成就感和融入感中新社记者缪璐初见台湾青年简敏安时她正穿着工作马甲对社区里的老龄住户挨家挨户走访遇到不会说普通话的老人她也能用流利的上海话与其沟通简敏安是上海首位台籍社工年出生于台湾的她个月时被父母抱着来到上海并在这里完成小学和初中学业后来因为家庭原因回台湾读高中及大学近日上海首位台籍社工简敏安左正在工作中新社记者张亨伟摄在台湾学习期间简敏安每年还会到上海过暑假看着这里三年一小变五年一大变感受到上海的发展速度和潜力后她决定将自己的最终职业规划落在上海大学毕业后简敏安先以聘任制的方式到上海徐汇区虹梅街道的虹梅庭公益服务中心工作年月大陆出台关于促进两岸经济文化交流合作的若干措施提出逐步为台湾同胞在大陆学习创业就业生活提供与大陆同胞同等的待遇包括鼓励台胞参加大陆职业资格考试参与人才计划参加荣誉称号评选等政策出台后简敏安参加了徐汇区社区工作者招录并成功成为上海首位台籍社工看似简单的政策落实实际上背后需要无数人的努力简敏安如今回忆起这一过程仍心存感恩因为是新发布的政策所有经手的人都是第一次包括文件怎么填各个部门怎么沟通联络简敏安说做这个事本身就很不容易所以我很感谢他们的努力和帮助作为政策的受益者简敏安也把上海当作自己的家收获着更多融入感新冠疫情期间简敏安吃住在单位每天一站就是五六个小时指导居民做核酸给居民送物资在小区里巡查尽管身体十分疲累但她却对大陆社会有了新的认知简敏安表示我感受到了这里的民众面对难关时团结一致互帮互助的向心力不管是无私付出的志愿者十分有爱的社区居民还是一直奋战在一线没有休息过的小区居委会及政府机关的同仁们都给了我很大的触动和力量近日上海首位台籍社工简敏安中正在工作中新社记者张亨伟摄如今简敏安从公益服务中心调至文化中心工作也有了更多接近居民的机会居民们都记得这个疫情间服务过他们还说着流利上海话的台湾姑娘现在居民们都认识我了经常跟我打招呼问我吃过饭没有些居民还会买饮料送给我喝感觉特别温馨说着这句话时简敏安颇有成就感谈及第一个吃螃蟹的上海台籍社工这一身份简敏安坦言刚开始知道我是第一个的时候会有一点紧张但我觉得上海这么大机会这么多总归要有第一个人去做这件事有了第一个之后可能未来会有更多台湾小伙伴看到我的情况也愿意来大陆加入这个行业除了工作简敏安也很享受在这里的生活简敏安还记得小时候听爸爸讲当年来上海的时候带着大包小包的行李里面带着奶粉尿布家乡的食品等因为当时在大陆很难买到台湾的东西如今爸爸想吃台湾的乌鱼子花生面筋罐头米酒米肠妈妈想用台湾品牌的美容用品只要在电商平台动动手指一两天后就会送到家门口这里不仅宜居而且包容和多元希望更多的台湾青年有机会能来大陆看看在这里一样可以找到如台湾一般温暖宜居的家简敏安说完画中画广告画中画广告编辑姓名编辑王祎编辑姓名
两岸,中新网昆明月日电记者胡远航好吃的台湾豆干快来尝一尝这是我们台胞在西双版纳种的芒果香甜得很日下午伴随着阵阵吆喝声第四届昆台美食文化节在春城昆明拉开帷幕图为昆台美食文化节启幕胡远航摄本次美食文化节以山海同云明月同乡为主题通过美食文化非遗互动体验的形式展示昆台两地优质美食商品吸引了两地家商户参展台盟云南省委会主委云南省台联会长杨晓红致辞称中华美食是中华文化的重要组成部分也是两岸同胞情感传递和交流融合的桥梁本次美食文化节让云南民众在家门口就能品尝到台湾特色小吃也展示云南各美其美美美与共的独特魅力衷心希望两岸同胞越走越近越走越亲图为昆台美食文化节现场胡远航摄在滇台商昆明市台联兼职副会长董美珍在昆明从事餐饮业已年时间她携台湾豆干蔬菜面素酱等产品现身美食文化节受到春城市民欢迎很高兴能把原汁原味的台湾美食分享给春城市民董美珍说在中秋国庆双节即将来临之际举办此次活动正当其时相信此次活动对在滇台商发展促进两岸经贸往来弘扬中华美食文化都将起到促进作用据悉本次美食文化节还将持续至日完画中画广告画中画广告编辑姓名编辑苏亦瑜编辑姓名
两岸,中新网月日电综合台湾媒体报道台北市中山区大直街一处基泰建设的建筑工地月日晚间因施工不慎造成周边民宅受损陷入地面日晚间事故工地再次发生下沉对此台北市副市长李四川日在广播节目中说明这户沉陷的房子其实每天大概都还是在沉陷跟倾斜大概是万分之六台北建管处日晚间表示将依规定于月日起执行强制拆除程序资料图台北市信义区崇德街巷今年月地基严重坍塌路面上出现巨大坑洞以致一旁住宅有倒塌危机图片来源台湾中时新闻网资料图台北市信义区崇德街巷今年月地基严重坍塌路面上出现巨大坑洞以致一旁住宅有倒塌危机图片来源台湾中时新闻网资料图台北市信义区崇德街巷今年月地基严重坍塌路面上出现巨大坑洞以致一旁住宅有倒塌危机图片来源台湾中时新闻网今年月台北市信义区崇德街建筑工地旁道路塌陷形成米坑洞有调查报告指出该事故发生后迄今台北市至少已发生起道路塌陷事件尤以月大直民宅倾斜塌陷最为严重再次沉陷发生后台北市建管处长虞积学与基泰邻近工地的建商圣得福等人员到场勘查初步分析是由于受损民宅下方没有灌浆再加上近日有不少大车出入才导致现场再度发生沉陷事故台北市议员陈怡君表示目前事故现场的两侧道路会先封起来不要让大车出入继续辗压日早上也将请结构技师到场勘查另外基泰的人员现场频频道歉承诺日前会再进行低压灌浆补强据此前报道台湾基泰建设日前因工程疏失造成民宅下陷且更被踢爆月日就有监测报告明确指出有一部分的监测仪器超出警戒值遭外界质疑涉及隐匿瞒报而台湾近年来也多次爆出大楼工程引发周边下陷的情况引发民众担忧画中画广告画中画广告编辑姓名编辑曹淼欣编辑姓名
两岸,中新网月日电据台湾联合报报道台中市日查获金宝蛋品科技新德贸食品两厂商为台农业部门代工今年月起以土耳其巴西进口蛋制造成冷冻杀菌液蛋产地竟标示为台湾地区直到月底才改回来源进口地区全案移送检调侦办厘清涉嫌假冒产地产品数量及流向台中地检署将尽速分案侦办若涉标示不实朝伪造文书罪嫌侦办云林县卫生局查获由台中金宝蛋品制造的冷冻杀菌液蛋图片来源台湾联合报云林县卫生局查获由台中金宝蛋品制造的冷冻杀菌液蛋图片来源台湾联合报云林县卫生局查获由台中金宝蛋品制造的冷冻杀菌液蛋图片来源台湾联合报不过两厂商都喊寃指是农业部门要求标示产地为台湾地区新德贸食品说他们觉得有问题曾反映但农业部门要求我们敢拒绝吗金宝蛋品科技则发声明表示所使用的进口蛋原料皆由畜产会提供仅负责代工对此农业部门政次陈骏季日表示鸡蛋变成冷冻液蛋过往在进口时是属于实质转型制造地就可标台湾不过后来跟食药署了解后好像不适合做实质转型月有请加工厂调整食药署则表示洗选液蛋皆未实质转型并未改变食物本质还是要以原料来源地标示由于事件持续发酵台行政部门日晚要求农业部门尽快再说明农业部门于深夜发出新闻稿表示畜产会因其对标示方式认知误解所生争议农业部门有监督失周之处特向社会大众表示歉意也将督促畜产会后续应加强辅导业者正确标示云林县卫生局早前稽查发现保存在西螺万荙物流的颗巴西土耳其蛋均已过期外箱封膜标示疑涉食安法规定请勿移动稽查人员同时查获冷冻杀菌液蛋箱其中箱标示产地台湾有虚伪标示嫌疑移请台中市卫生局查察台中市府表示初步了解金宝蛋品科技新德贸食品两家公司自月起协助农业部门代工生产冷冻杀菌液蛋产品蛋品来源地除少部分为土耳其外大部分皆为巴西去向业者也不知道业者表示农业部门通知产地需标示台湾并提供标示样张供参考月底才接获通知更改为来源进口地两家业者并提供数据台中市长卢秀燕指出业者将进口蛋标为本地产蛋是自己所为或农业部门指示已移送检调彻查金宝蛋品科技日不愿受访仅发声明表示受农业部门畜产会委托执行进口蛋加工专业仅负责代工新德贸则喊冤说农业部门人员指示标明产地为台湾他们曾质疑进口蛋为何标台湾地区因对方坚持只好照做但仍觉得不对月再次向农业部门反映产地标示有问题农业部门才要求再改回原产地我们都有保留证据台中市卫生局长曾梓展说两业者以进口蛋制造成冷冻杀菌液蛋制程中没经过烹煮等制成熟蛋仅是冷冻杀菌仍被视为生蛋产地不应标示为台湾画中画广告画中画广告编辑姓名编辑李岩编辑姓名
两岸,中新网月日电据台媒报道名台北新北市民通过登山群组日早上相约到新北市瑞芳区八分寮步道健行突遇上百只虎头蜂攻击有人遭螫受轻重伤其中人失去呼吸心跳送医不治新北市消防局获报前往救护名消防人员也被螫伤图片来源台湾联合报图片来源台湾联合报图片来源台湾联合报报道称该登山团日早时许在八分寮步道遇到蜂群攻击团员王先生表示早上时从登山口出发走个多小时突然出现上百只蜜蜂朝他们飞来不少人被蜜蜂螫到大喊好痛众人拔腿跑开但无处可躲消防局接获报案出动车人在中午时分左右抵达不少人倒卧在地哀嚎救护人员赶紧把受伤民众带下山并将受轻伤民众送医治疗救援过程中有名消防人员也被螫伤所幸送医治疗后没有大碍登山团中岁焦姓男子岁胡姓男子受重伤被蜂群叮到全身发黑须用担架搬运下山救护人员为伤员施打肾上腺素初步治疗休克症状并建立静脉输液补充体液在搬运下山过程中名伤员突然失去呼吸心跳经紧急送医抢救仍回天乏术新北市动保处长杨淑方说现场至少有一百多只蜂由于现场山林茂密并有多种树种有可能是蜂群喜爱的树种加上又有水源吸引当时蜂群正在树上觅食受到惊扰才会四散攻击游客造成伤亡动保处表示虎头蜂喜欢吸食味道浓郁之树汁及腐败的果实汁液白天会整群出来觅食登山千万不要擦香水化妆品减少气味吸引虎头蜂登山应尽量待在步道上活动切勿离开步道范围进入山林或小径容易惊扰虎头蜂画中画广告画中画广告编辑姓名编辑曹子健编辑姓名
两岸,中新网宜昌月日电董晓斌徐彬瀚海峡两岸宜昌电子化学品产业合作对接会日在湖北宜昌举行海峡两岸相关行业协会企业负责人和相关领域专家学者近余人共聚一堂共商两岸电子化学品产业合作与交流此次对接会是第十七届湖北武汉台湾周宜昌分会场活动之一活动由湖北省政府台湾事务办公室宜昌市政府共同主办以宜台融合发展携手共创典范为主题海峡两岸宜昌电子化学品产业合作对接会在湖北宜昌举行记者董晓斌摄活动中宜昌市招商局宜昌市经信局宜昌市猇亭区作产业和项目推介部分与会专家学者企业家代表作主题分享随后亚元科技变压器智能制造项目等个项目集中签约协议总投资超亿元台湾电机电子工业同业公会副理事长许介立说台湾与宜昌在经贸文化等领域交流合作多年结出了累累硕果希望两地以此次活动为新起点深化交流交往在电子化学品等领域实现互利共赢宜昌市委副书记市长马泽江表示希望各位台胞台商借助此次活动深入考察宜昌把更多的好项目好技术好产业布局宜昌该市也将落实各项惠台惠企政策竭诚为台胞台商提供便利创优环境总投资超亿元的个项目集中签约记者董晓斌摄宜昌是海峡两岸交流往来的重要城市长期以来宜台两地秉持两岸一家亲理念以屈原关公昭君等文化为纽带持续深化经贸文化教育农业等领域的交流与合作目前常驻宜昌的台胞台商近人创办台资企业家涵盖电子材料生物医药精细化工农产品加工等众多领域形成了三峡台商工业园枝江台湾农民创业实验园等省级对台经济合作园区本届台湾周宜昌分会场还举办了鄂台宜昌现代农业产业合作交流会宜台两地农协会代表面对面相互推介本地特色农产品及产业链深入交流现代农业产业发展并签署农业交流合作备忘录完画中画广告画中画广告编辑姓名编辑张燕玲编辑姓名
两岸,中新网北京月日电陈建新第二十六届京台科技论坛数智低碳产业发展论坛日在北京举行聚焦数智低碳创领未来主题来自两岸科研院所行业协会知名企业等近两百位人士展开交流研讨北京市经济和信息化局副局长苏国斌致辞表示智能制造和绿色低碳是京台科技论坛近年来重点聚焦的合作领域充分体现了海峡两岸相关企业家和专家学者的远见卓识北京将围绕完善政策体系支撑提升管理服务水平发挥标杆企业示范引领作用等方面大力推动制造业高端化绿色化智能化发展欢迎两岸企业家大力支持并积极参与其中月日第二十六届京台科技论坛分论坛之京台数智低碳产业发展论坛在北京举行聚焦数智低碳创领未来主题来自两岸科研院所行业协会知名企业等逾百位人士展开交流研讨图为论坛现场台湾绿色能源产业联盟理事长陈光雄发表主题演讲中新网记者陈建新摄台湾电脑商业同业公会联合会首席顾问叶惠青通过视频致辞指出数字经济和绿色低碳经济成为大陆经济社会发展的两大主流趋势台湾也提出要在年达到净零排放的目标科技与气候环境治理相结合将推动两岸产业发展带动气候科技产业兴起围绕企业数字化转型智慧绿色城市发展等话题两岸嘉宾展开主题演讲圆桌讨论台湾绿色能源产业联盟理事长陈光雄接受中新网记者采访时表示大陆资源丰富市场广阔台湾人才密集度高未来两岸在绿色经济智慧城市等方面可进一步加强合作北京市绿色产业发展促进会执行会长冒建华告诉中新网记者台湾绿色低碳事业起步较早如在工业领域率先实施水污染治理和固废治理推动工业实现绿色生产大陆近年在清洁能源方面发展迅速在全球范围内相对领先两岸产业若携手合作相信能够更好实现绿色发展论坛由北京市绿色产业发展促进会台湾电脑商业同业公会联合会等共同主办论坛现场还发布了北京市绿色技术及优秀案例汇编并举行了两岸共建数智低碳园区项目签约仪式完画中画广告画中画广告编辑姓名编辑曹子健编辑姓名
两岸,中新网徐州月日电记者朱志庚月日徐台一家亲迎中秋台商台属恳谈会在江苏省徐州市美丽的云龙湖畔举行余位在徐台商台属代表与徐州市台办民政局卫健委教育局等相关单位负责人欢聚一堂畅叙同胞之情秉承一脉亲缘共话徐台发展徐台一家亲迎中秋台商台属恳谈会现场朱志庚摄年初以来徐州市台办扎实开展各项对台工作徐台经济合作更加紧密对台交流交往更加深入徐州市台办积极搭建经贸交流平台举办第四届徐台两岸金龙湖恳谈会邀请两岸电机电子精密制造等领域知名企业以及来自江苏省各地级市台协会代表共同探讨徐台两岸合作发展新机遇并签约了一批高质量产业项目在持续推进产业合作中徐州市台办积极推动在徐台资企业转型发展并促成一批台资项目落地徐州此外徐州市台办举办彭城有约创业台青看徐州活动邀请两岸创业台青来徐参访考察通过看平台载体看营商环境看两汉文化看人文历史吸引更多台青来徐创业就业促进徐台两地融合发展恳谈会上徐州市台协会会长张冠中市台属联谊会常务副会长耿兴孝分别介绍了台协会台属联谊会近年工作开展情况在徐台商代表任聿旬彭新满围绕各自企业运营情况进行了交流发言会后举行了徐台一家亲迎中秋联谊活动在活动现场徐州市台办主任朱晓清表示下一步徐州市台办将加大徐台经贸合作力度持续开展精准招商加强徐台产业合作研究持续优化涉台营商环境巩固拓展徐台各领域交流希望各位台胞台属朋友们能够一如既往关注和关心徐州的发展共享机遇融合发展坚定发展信心把握发展机遇与徐州城市发展同向同行朱晓清说完画中画广告画中画广告编辑姓名编辑张子怡编辑姓名
两岸,中国台湾网月日北京讯记者尹赛楠就爱你两岸好物看这里月日上午由中国台湾网中国互联网协会海峡两岸互联网交流工作委员会主办的就爱你第四届海峡两岸电商购物节交流座谈会在北京举行在这丹桂飘香的美好季节与会两岸嘉宾代表共赴金秋之约同享大陆电商机遇共谋融合发展红利月日上午就爱你第四届海峡两岸电商购物节交流座谈会在北京举行月日以来就爱你第四届海峡两岸电商购物节在北京进行多场预热直播大陆知名主播老九好茶和两岸网友熟悉的老戏骨李立群作为本届购物节的推广大使交流大使以公益支持的方式与中国台湾网联合开播短短一周内就获得了直播万人在线观看随着本次交流座谈会的举办也标志着第四届就爱你海峡两岸电商购物节正式拉开帷幕就爱你海峡两岸电商购物节活动创办的初心就是希望以互联网为纽带为两岸青年搭建交流互通的桥梁拉近彼此内心的距离让岛内青年看到祖国的欣欣向荣了解大陆的无限商机中国台湾网负责人表示通过打造两岸电商公益品牌能够让更多台湾青年寻找到未来发展空间在伟大祖国的广袤土地上发挥聪明才智施展人生抱负讲好中国故事传播两岸声音正是中国台湾网人始终不渝的神圣使命与会嘉宾合影留念民族情怀两岸脉动与两岸一家亲的理念高度契合充分说明两岸同胞是血浓于水的骨肉兄弟打断骨头连着筋全国台联常委甘肃省台联会长蔡培辉说就爱你海峡两岸电商购物节的举办给予两岸青年增进了解促进交流的平台就爱你的标语所传递出的正是两岸同胞跨越山海渴望团圆的强烈愿望淘天集团执行总编辑田为北京星介文化创意有限公司董事梦真分别在会上发言他们认为两岸电商从业者的合作既可以增进业界交流也能加深两岸彼此了解帮助广大台湾同胞包括台湾青年在大陆发展促进同胞心灵契合海峡两岸文化活动交流大使李立群右和女儿李元元接受中国台湾网专访就爱你是的谐音更在传达两岸同胞血浓于水守望相助和衷共济的民族认同和真挚情感李立群表示通过电商购物直播带货的方式把更多台湾商品介绍给大陆同胞也把更多大陆特产带给台湾用户这是我所期待的事也是就爱你海峡两岸电商购物节想要做正在做并将持续做下去的事作为两岸电商公益品牌就爱你海峡两岸电商购物节自年以来已成功举办三届旨在借助大陆电商蓬勃发展的巨大优势和广阔市场通过电商切入两岸民众关注的衣食住行使两岸民众享受到两岸融合发展的红利展望未来海峡两岸电商购物节将为两岸经济合作持续充电赋能使台湾同胞在大陆获得更好更大发展审校薛超中国台湾网画中画广告画中画广告编辑姓名编辑张子怡编辑姓名
两岸,中新网兰州月日电王牧雨九美旦增在甘肃多年真的能体会到大陆对台胞的照顾也希望大家能把在大陆的所见所闻带回台湾真正践行两岸一家亲常来常往来自台湾云林县的台商陈伟振岁来大陆求学工作从大陆东部沿海转移到西部地区打拼在兰州工作余年现从事教育领域以拨动思乡的心弦感行如意的陇原为主题的两岸婚姻家庭甘肃行活动日在甘肃省兰州市开幕余位两岸婚姻家庭成员将开启丝路之旅领略兰州黄河风情沿河西走廊一线探访丝路文化领略历史厚重的中华文明的同时感受西北地区生态文明建设和高质量发展的成就图为两岸婚姻家庭代表合影留念九美旦增摄两岸血浓于水都是一家人十年前回家乡时的建设和现在相比变化太大了这些年我也经常带台湾家人了解大陆日新月异的变化祖籍为湖南的台中市安鑫守护关怀协会副理事长戴婕涵说在台湾多年她帮助了不少嫁到台湾的大陆姐妹也体验了台湾民间的浓厚人情味因痴迷于大漠孤烟直长河落日圆的边塞风光来自台湾屏东的李文杰和浙江籍陆配的陈超平相识相恋后便来到甘肃旅游李文杰表示十年后有机会能再来甘肃很高兴能看到甘肃如今的变化此行最期待的目的地是敦煌图为两岸婚姻家庭代表参观甘肃省博物馆九美旦增摄甘肃省委统战部副部长郁川虎在活动致辞中表示甘肃是中华民族和中华文明的重要发祥地之一多年来甘肃积极打造以陇原特色文化为载体的交流品牌组织实施了一系列具有甘肃特色的陇台交流合作增进了两岸同胞情感交融拉近了同胞心灵距离营造了两岸一家亲的浓浓氛围两岸婚姻家庭是两岸亲情血脉的延续也是两岸交流融合走深走实的最佳注脚全国台联副会长江苏省台联会长邹振球表示两岸婚姻家庭小家连大家一家牵两岸期待各位带上岛内的亲友常回家看看相信两岸同胞常来常往便会越走越近越走越亲两岸同胞越是亲近两岸关系愈能克难前行走向春暖花开此次活动由全国台联台胞事务部和甘肃省台湾同胞联谊会主办陕西省台湾同胞联谊会和青海省台湾同胞联谊会以及岛内有关两岸婚姻家庭团体协办完画中画广告画中画广告编辑姓名编辑房家梁编辑姓名
两岸,中新网苏州月日电题台青蔡曜谦为两岸融合加油鼓劲中新网记者钟升蔡曜谦至今仍对年的那个夏天印象深刻在北京奥运会上中国台北队对韩国队的棒球比赛中旁边观赛的大陆朋友和我们一起为台湾运动员高喊加油那种不分彼此的氛围特别好让我对扎根大陆更加有信心年台二代蔡曜谦为了探望在大陆打拼的父母第一次踏上大陆的土地我在上海觉得什么都很新奇整座城市给我一种生机蓬勃的感觉我那时还在读大学心里已经在想我一定要早点到大陆闯出自己的一片天此后蔡曜谦多次利用假期在大陆游历看奥运逛故宫游长城大陆丰富的历史文化底蕴与经济社会的高速发展愈发吸引着他怀揣梦想的蔡曜谦再度来到大陆已是年他没有选择接手父辈的事业而是在江苏昆山开始创业蔡曜谦展示自己设计的文创品中新网记者钟升摄变清明上河图为书签化昆曲脸谱成酱料盘凭借自己的独特设计与大胆创意蔡曜谦很快就在昆山文创业小有名气他多次协助组织的海峡两岸昆山青年文化创意设计大赛更是吸引了两岸数千个青年设计团队参与令两岸青年在创意的碰撞与合作中实现心灵的融合文创事业已有所成就的蔡曜谦又在新领域开始折腾昆山是大陆台商投资最活跃台资企业最密集两岸经贸文化交流最频繁的地区之一近十万名台商台胞在此安居乐业民以食为天台胞对抚慰胃中乡愁的需求强烈蔡曜谦自述我在台湾的时候专门学了烧菜希望把台湾的经典菜色带到大陆蔡曜谦展示店内的菜单中新网记者钟升摄年宝岛又一村文旅商业街在海峡两岸交流基地慧聚广场开街蔡曜谦的家餐饮店也一并开张迎客家店分别定位于宴会桌菜台湾小吃台式小火锅与台湾面包糕点希望能多层次多类型地满足客人对台湾美食的期待为了适应大陆客人的口味蔡曜谦时常会听取大家的反馈并对菜品进行调整比如说台湾人冬天喜欢吃姜母鸭但大陆朋友对里面的姜味和米酒味接受度不高所以我在调味上会特意调得不那么浓烈去年冬天我们做的姜母鸭很多大陆朋友都喜欢如何在保证菜品原汁原味的同时让更多大陆朋友爱上台湾味道是我们一直在研究的课题现在我的大陆女朋友就很喜欢吃台湾菜了闲暇之时蔡曜谦会约上朋友一起去运动大家的最爱还是棒垒球目前昆山约有二三十支台胞组成的棒垒球队每队有近人也有越来越多的大陆朋友加入我们赛场上蔡曜谦和他的两岸朋友们一起奔跑奋进不分彼此地加油鼓劲着完画中画广告画中画广告编辑姓名编辑陈海峰编辑姓名
两岸,中新网月日电据台湾联合报报道台海军左营新兵训练中心名班长不满遭大队长纠正持铁槌涉嫌打伤大队长台军方表示这名班长因当时发泄情绪肢体动作过大才不慎误伤大队长大队长只有轻微受伤由高雄宪兵队依违反部属职责罪嫌移送法办画中画广告画中画广告据了解杨姓班长已在台海军新训中心任职年月日晚间张姓中校大队长纠正杨某内务事情指他未落实规定他突然情绪激动随手拿起小铁槌挥舞涉嫌打中张姓大队长身体台军方人员表示当时杨姓班长是误打到张姓大队长人都吓一跳杨姓班长发现自己不小心打到大队长立即停手其他士兵赶到立即制伏杨某台军方表示杨某涉嫌违反部属职责罪教准部门已将他移送宪兵队依法侦办台军方并通知家属知悉后续按刑惩并行原则依规定核予适惩编辑姓名编辑曹子健编辑姓名
两岸,中新社北京月日电记者杨程晨中共中央国务院关于支持福建探索海峡两岸融合发展新路建设两岸融合发展示范区的意见下称意见已对外公布大陆学者吴宜近日受访时指出这份涉台文件以通以惠以情促融给予两岸经贸合作前景很大的想象空间画中画广告画中画广告当前一些外部声音对于两岸经贸往来前景持悲观看法中国社会科学院台湾研究所政治经济研究室主任研究员吴宜指出两岸经济关系今年以来的数据确实不容乐观内外部环境变化给以加工贸易为主的两岸经贸合作方式带来新挑战但在大陆构建双循环新发展格局的进程中也给深化两岸融合发展带来机遇意见将有助于探索两岸融合发展在新形势新挑战下的新路径更有效地应对外部环境复杂变化促进两岸经济交流与合作转型升级吴宜向中新社记者分析指出意见出台措施中强调要提升两岸产业链供应链韧性和安全水平支持两地企业共建企业合作联盟支持建设多层次两岸金融市场设立两岸产业融合发展基金等举措都有助于促进在闽台商逐步转变两头在外的经营发展模式实现与福建当地市场产业体系企业融合发展的新合作模式并通过应通尽通更好地连接大陆市场她预测在电子信息石油化工精密机械等闽台已有较好基础的产业链供应链方面及走在融合发展前列的两岸农业合作方面加之闽台金融合作服务贸易合作科技创新合作等领域都将通过意见的政策激励和制度创新在资金技术人才上实现更深度的融合和更高层次的发展意见全文共有多处出现融字或融合一词吴宜说大陆希望通过打通有形的地理障碍和无形的政策制度藩篱使两岸人民化解隔阂文件围绕以通促融以惠促融以情促融形成了在福建全域范围内如何促融的完备政策规划她并谈到三点一是应通尽通既包括在福建构建立体式综合性对台通道枢纽也包含畅通闽台与大陆其他地区连接通道既包括人员往来通道也包含物流枢纽适度超前的表态则给予外界很大的想象空间二是愿落尽落吴宜表示取消台胞在闽暂住登记鼓励台胞申领台湾居民居住证等内容可谓诚意满满情意满满将大大提升台胞在闽衣食住行的便利化程度三是全域融合吴宜提到意见明确其实践路径为先易后难循序渐进持续推进久久为功因时因地制宜支持条件好优势突出的地区率先试点以点带面引导其他地区找准定位协同增效特别是打造厦金同城生活圈福马同城生活圈一经公布就引发金门马祖两地民众热烈反响她指出近年来岛内经济的结构性困境加剧并陷入衰退求和平求稳定求发展的主流民意愈发强烈意见注重从台湾民众的需求出发持续创造更好的政策环境和制度条件让台胞愿意来留得住融得进发展好进而增强获得感身为福建人的吴宜认为意见赋予福建在一省范围之内建设两岸融合发展示范区的使命给予相应的政策和制度优势有助于其调动全域资源且为其他地区深化两岸融合发展作出示范完编辑姓名编辑曹子健编辑姓名
